amount,hour_of_day,is_new_recipient,agent_rolling_avg_amount,deviation_from_role_avg,txns_last_5min,counterparty_risk_tier,agent,is_anomaly,calibrated_score
67242.47,12,0,50753.72,0.9553,0,1,Treasury Agent,0,1.4249595082146294
26485.74,14,0,50753.72,-1.406,0,2,Treasury Agent,0,18.383974152341242
72330.01,14,0,50753.72,1.25,0,1,Treasury Agent,0,3.935997578407502
71515.6,10,1,50753.72,1.2029,0,1,Treasury Agent,0,27.060192907424096
33346.02,0,0,50753.72,-1.0085,0,1,Treasury Agent,0,23.3634450872528
68995.2,15,0,50753.72,1.0568,0,1,Treasury Agent,0,3.579597626306308
47618.19,11,0,50753.72,-0.1817,0,1,Treasury Agent,0,0.13439022798623634
38311.45,11,0,50753.72,-0.7209,0,1,Treasury Agent,0,1.1298955947257716
67720.73,10,0,50753.72,0.983,0,3,Treasury Agent,0,32.28308825568226
33655.73,12,1,50753.72,-0.9906,0,1,Treasury Agent,0,25.167945228701115
21419.87,13,0,50753.72,-1.6995,0,1,Treasury Agent,0,6.750869375043289
31587.79,1,0,50753.72,-1.1104,0,3,Treasury Agent,0,45.36040096755563
39695.72,13,0,50753.72,-0.6407,0,1,Treasury Agent,0,1.0741245936381039
71861.18,10,0,50753.72,1.2229,0,2,Treasury Agent,0,16.35407166498981
78013.35,10,0,50753.72,1.5793,3,1,Treasury Agent,0,23.727299744029928
36747.5,17,0,50753.72,-0.8115,0,1,Treasury Agent,0,5.350878783228086
58488.9,13,0,50753.72,0.4481,2,1,Treasury Agent,0,11.33534765383465
43980.7,17,1,50753.72,-0.3924,1,1,Treasury Agent,0,29.75956859283613
78868.98,6,0,50753.72,1.6289,0,2,Treasury Agent,0,24.80920101871915
52172.94,17,0,50753.72,0.0822,1,1,Treasury Agent,0,8.353698978058222
76354.23,12,0,50753.72,1.4832,1,1,Treasury Agent,0,7.7668037329613355
26920.51,6,0,50753.72,-1.3808,0,1,Treasury Agent,0,12.316683433064856
78224.04,17,0,50753.72,1.5915,2,1,Treasury Agent,0,19.749338725316967
30714.07,13,0,50753.72,-1.161,0,1,Treasury Agent,0,2.060158127809708
77752.06,14,0,50753.72,1.5642,0,1,Treasury Agent,0,5.368650873444225
35927.98,16,0,50753.72,-0.8589,3,3,Treasury Agent,0,45.94021259018303
26504.15,17,0,50753.72,-1.4049,0,1,Treasury Agent,0,7.702092194549747
46073.83,12,0,50753.72,-0.2711,0,1,Treasury Agent,0,0.47528009401597293
63712.7,6,1,50753.72,0.7508,0,2,Treasury Agent,0,41.193138392851566
38820.64,10,0,50753.72,-0.6914,3,1,Treasury Agent,0,20.661919769049895
56372.53,11,0,50753.72,0.3255,0,2,Treasury Agent,0,13.704868399025006
50685.38,17,0,50753.72,-0.004,2,1,Treasury Agent,0,15.728296680087118
43111.73,10,0,50753.72,-0.4427,0,1,Treasury Agent,0,1.4163581841193595
54595.28,9,0,50753.72,0.2226,3,1,Treasury Agent,0,21.797599321600647
35283.35,14,0,50753.72,-0.8963,0,2,Treasury Agent,0,15.857935524215739
62527.12,16,0,50753.72,0.6821,0,1,Treasury Agent,0,3.0842868067721074
20101.48,10,0,50753.72,-1.7759,0,1,Treasury Agent,0,8.011992770916088
75534.51,17,0,50753.72,1.4357,1,1,Treasury Agent,0,11.76411138478981
52307.12,10,1,50753.72,0.09,1,1,Treasury Agent,0,28.594031734780078
63165.8,9,0,50753.72,0.7191,1,1,Treasury Agent,0,7.855447767268875
64517.0,14,0,50753.72,0.7974,0,1,Treasury Agent,0,2.0120987674347113
60237.71,11,1,50753.72,0.5495,0,1,Treasury Agent,0,23.28204806290659
41853.29,12,1,50753.72,-0.5157,0,1,Treasury Agent,0,22.82953135095268
24198.43,9,0,50753.72,-1.5385,3,1,Treasury Agent,0,25.863575676189676
59854.26,14,0,50753.72,0.5272,2,1,Treasury Agent,0,12.433756047138411
39812.0,10,1,50753.72,-0.6339,0,2,Treasury Agent,0,34.241567099851665
38834.94,11,1,50753.72,-0.6905,1,2,Treasury Agent,0,34.83923827855773
70880.92,16,1,50753.72,1.1661,2,1,Treasury Agent,0,36.9215384197505
63185.26,16,1,50753.72,0.7202,0,1,Treasury Agent,0,26.3557945634718
38019.34,11,0,50753.72,-0.7378,0,1,Treasury Agent,0,1.1341170742616646
38557.08,12,0,50753.72,-0.7066,0,2,Treasury Agent,0,14.39473013786905
44503.57,10,0,50753.72,-0.3621,0,1,Treasury Agent,0,1.1661039517486538
44144.02,17,0,50753.72,-0.3829,3,1,Treasury Agent,0,25.15237354335369
37739.31,22,0,50753.72,-0.754,0,1,Treasury Agent,0,15.307856138010557
27637.27,17,0,50753.72,-1.3393,0,1,Treasury Agent,0,7.28377726989502
45226.78,9,0,50753.72,-0.3202,1,1,Treasury Agent,0,7.131326035946062
76421.82,17,0,50753.72,1.4871,0,1,Treasury Agent,0,8.043128013118285
60639.08,12,0,50753.72,0.5727,0,2,Treasury Agent,0,14.44714996980162
74168.33,9,0,50753.72,1.3565,2,1,Treasury Agent,0,16.557260039820786
56930.89,15,0,50753.72,0.3579,1,2,Treasury Agent,0,19.36052124090959
38056.99,14,0,50753.72,-0.7356,0,2,Treasury Agent,0,14.757174965716535
52876.23,6,0,50753.72,0.123,0,1,Treasury Agent,0,11.468216033304868
20024.36,16,0,50753.72,-1.7803,0,1,Treasury Agent,0,10.770688815941941
37214.82,23,0,50753.72,-0.7844,0,1,Treasury Agent,0,17.91480485106436
45793.29,12,0,50753.72,-0.2874,0,1,Treasury Agent,0,0.5695958305380944
54799.09,14,1,50753.72,0.2344,0,1,Treasury Agent,0,22.688751378997374
59282.34,10,0,50753.72,0.4941,1,3,Treasury Agent,0,35.37878401882213
47899.29,15,0,50753.72,-0.1654,0,1,Treasury Agent,0,1.5498815579780834
46529.59,15,0,50753.72,-0.2447,3,1,Treasury Agent,0,21.749831929254725
32822.08,17,0,50753.72,-1.0389,2,1,Treasury Agent,0,16.731335906535683
48391.17,11,0,50753.72,-0.1369,1,1,Treasury Agent,0,4.14713776911797
74070.85,9,0,50753.72,1.3509,2,1,Treasury Agent,0,16.522548970079164
67761.49,9,0,50753.72,0.9854,0,2,Treasury Agent,0,16.477289917776282
30181.48,10,0,50753.72,-1.1919,0,1,Treasury Agent,0,2.686663078003393
25087.73,14,0,50753.72,-1.487,2,1,Treasury Agent,0,15.965330495502773
50927.12,14,0,50753.72,0.01,0,1,Treasury Agent,0,1.3640576430522078
57976.45,6,0,50753.72,0.4185,1,1,Treasury Agent,0,15.271787601965581
40111.3,15,0,50753.72,-0.6166,2,1,Treasury Agent,0,13.764357875429777
69105.41,17,0,50753.72,1.0632,1,1,Treasury Agent,0,10.039004389943894
65068.29,12,0,50753.72,0.8293,0,2,Treasury Agent,0,14.42674727980281
60367.74,14,0,50753.72,0.557,0,1,Treasury Agent,0,1.8230259722540776
33478.44,11,0,50753.72,-1.0009,0,2,Treasury Agent,0,15.470128865684396
31947.8,16,0,50753.72,-1.0895,0,1,Treasury Agent,0,4.437339073497936
21465.52,15,0,50753.72,-1.6968,0,1,Treasury Agent,0,8.541478059303753
34690.55,17,0,50753.72,-0.9306,1,1,Treasury Agent,0,10.592901835905199
48508.18,12,1,50753.72,-0.1301,0,1,Treasury Agent,0,22.321169994437085
70984.26,9,0,50753.72,1.1721,0,1,Treasury Agent,0,5.472994196977687
24369.69,16,0,50753.72,-1.5286,0,1,Treasury Agent,0,7.335285293323135
44866.46,10,0,50753.72,-0.3411,0,1,Treasury Agent,0,1.1962110361147804
57785.92,13,1,50753.72,0.4074,0,1,Treasury Agent,0,22.335053460194544
31666.11,14,0,50753.72,-1.1059,0,1,Treasury Agent,0,3.16017077220202
61781.26,13,0,50753.72,0.6389,0,1,Treasury Agent,0,0.8954645876148137
49662.63,14,0,50753.72,-0.0632,0,1,Treasury Agent,0,1.165283564303976
34639.07,9,0,50753.72,-0.9336,1,1,Treasury Agent,0,8.32935576185847
59363.48,16,0,50753.72,0.4988,0,1,Treasury Agent,0,2.829506505610091
20332.69,9,0,50753.72,-1.7625,2,2,Treasury Agent,0,32.30607799501362
65057.87,11,0,50753.72,0.8287,1,1,Treasury Agent,0,5.1912139594627815
66202.77,12,0,50753.72,0.8951,0,1,Treasury Agent,0,1.3472623374188752
26395.24,15,0,50753.72,-1.4112,1,1,Treasury Agent,0,9.733016338528023
45508.77,14,0,50753.72,-0.3039,2,1,Treasury Agent,0,11.785543257694508
30553.2,15,0,50753.72,-1.1703,1,1,Treasury Agent,0,8.304709744163386
77477.96,9,0,50753.72,1.5483,0,1,Treasury Agent,0,7.749780403519891
51077.47,15,0,50753.72,0.0188,0,1,Treasury Agent,0,1.7933782177796065
23013.1,10,0,50753.72,-1.6072,0,1,Treasury Agent,0,6.0645609609456645
34951.9,17,0,50753.72,-0.9155,1,1,Treasury Agent,0,10.329711859597479
70900.18,16,1,50753.72,1.1672,0,1,Treasury Agent,0,27.57838942883809
47387.71,15,1,50753.72,-0.195,2,1,Treasury Agent,0,33.15034304103873
68085.0,16,0,50753.72,1.0041,2,1,Treasury Agent,0,15.42127067555954
60054.66,13,0,50753.72,0.5389,1,2,Treasury Agent,0,17.177671720556418
79273.55,12,0,50753.72,1.6523,3,1,Treasury Agent,0,23.75209189034465
55727.14,13,0,50753.72,0.2881,0,1,Treasury Agent,0,0.36508532404997407
77002.38,15,0,50753.72,1.5207,1,2,Treasury Agent,0,21.8489779504062
73485.56,17,0,50753.72,1.317,0,1,Treasury Agent,0,6.906569280478703
56759.14,17,0,50753.72,0.3479,0,1,Treasury Agent,0,3.6763242096224613
63156.44,9,0,50753.72,0.7186,0,2,Treasury Agent,0,15.946810273204582
50286.69,13,0,50753.72,-0.0271,0,1,Treasury Agent,0,0.31773251136923975
69834.15,9,0,50753.72,1.1054,0,1,Treasury Agent,0,5.125449354798295
52872.32,16,0,50753.72,0.1227,0,1,Treasury Agent,0,2.2980544610108344
73832.49,10,0,50753.72,1.3371,0,1,Treasury Agent,0,4.061981360905675
64619.33,12,0,50753.72,0.8033,0,1,Treasury Agent,0,0.9484064529784009
48480.47,15,0,50753.72,-0.1317,1,3,Treasury Agent,0,36.54061591678717
35551.49,16,0,50753.72,-0.8808,0,1,Treasury Agent,0,4.127232355606192
34834.38,6,0,50753.72,-0.9223,2,1,Treasury Agent,0,21.829711101174077
58259.69,13,0,50753.72,0.4349,0,1,Treasury Agent,0,0.5274348727592693
65948.82,16,0,50753.72,0.8803,0,1,Treasury Agent,0,3.498962043341136
51277.99,9,0,50753.72,0.0304,0,2,Treasury Agent,0,16.282786186051133
57604.91,13,0,50753.72,0.3969,0,1,Treasury Agent,0,0.6952267984412064
36475.85,14,0,50753.72,-0.8272,0,1,Treasury Agent,0,2.526061362283283
24649.0,13,0,50753.72,-1.5124,0,1,Treasury Agent,0,3.801181189702074
37143.69,23,0,50753.72,-0.7885,0,1,Treasury Agent,0,17.91480485106436
36302.91,22,0,50753.72,-0.8372,0,1,Treasury Agent,0,15.596660365934778
39182.57,9,0,50753.72,-0.6704,3,2,Treasury Agent,0,34.28669723674612
52409.13,12,0,50753.72,0.0959,0,1,Treasury Agent,0,0.7688705557173048
28302.44,14,0,50753.72,-1.3007,1,2,Treasury Agent,0,20.727633934100155
33875.69,11,0,50753.72,-0.9778,0,1,Treasury Agent,0,1.2415173942381008
61636.99,17,0,50753.72,0.6305,0,1,Treasury Agent,0,4.388391307308548
62385.15,10,0,50753.72,0.6739,0,2,Treasury Agent,0,14.71437194321571
23853.73,14,0,50753.72,-1.5585,0,1,Treasury Agent,0,6.101497134353662
44455.96,9,0,50753.72,-0.3649,0,2,Treasury Agent,0,15.478707135422132
52556.67,1,0,50753.72,0.1045,1,1,Treasury Agent,0,25.93567872091789
44946.45,9,0,50753.72,-0.3364,0,3,Treasury Agent,0,31.649365377561057
32410.06,16,0,50753.72,-1.0628,1,1,Treasury Agent,0,9.498884176764477
45208.61,14,0,50753.72,-0.3213,0,1,Treasury Agent,0,1.2455830529830791
74290.31,6,0,50753.72,1.3636,1,1,Treasury Agent,0,17.233911637095854
55044.76,10,0,50753.72,0.2486,0,1,Treasury Agent,0,1.4047438652062927
61731.38,16,0,50753.72,0.636,0,1,Treasury Agent,0,3.0553389160158484
71403.92,9,0,50753.72,1.1964,1,1,Treasury Agent,0,9.881720177503194
65935.67,0,0,50753.72,0.8796,0,1,Treasury Agent,0,23.73509277820859
42822.86,11,0,50753.72,-0.4595,0,1,Treasury Agent,0,0.3583262973949508
20353.77,0,0,50753.72,-1.7612,0,1,Treasury Agent,0,28.26062253115712
41105.53,14,0,50753.72,-0.559,0,1,Treasury Agent,0,1.8113843444215072
65208.51,16,0,50753.72,0.8374,0,2,Treasury Agent,0,16.920883985419565
71206.88,15,1,50753.72,1.185,0,3,Treasury Agent,0,50.47494199909154
77205.82,9,0,50753.72,1.5325,0,1,Treasury Agent,0,7.60067606918663
45141.28,9,0,50753.72,-0.3252,0,1,Treasury Agent,0,2.996970942016264
64850.94,9,0,50753.72,0.8167,0,1,Treasury Agent,0,3.8683046500032736
52767.94,15,0,50753.72,0.1167,0,1,Treasury Agent,0,1.894767986189505
56195.16,12,0,50753.72,0.3153,0,1,Treasury Agent,0,0.5118583145889644
33232.32,17,0,50753.72,-1.0151,0,1,Treasury Agent,0,5.91353296917605
33165.3,10,0,50753.72,-1.019,0,1,Treasury Agent,0,2.213188109482511
46150.16,16,0,50753.72,-0.2667,0,1,Treasury Agent,0,2.2830028973260474
21741.49,12,0,50753.72,-1.6808,0,1,Treasury Agent,0,6.189372437835594
40167.77,12,0,50753.72,-0.6133,0,1,Treasury Agent,0,1.1920817274232998
60748.51,0,0,50753.72,0.5791,1,1,Treasury Agent,0,28.043375547473794
44259.0,10,0,50753.72,-0.3763,0,1,Treasury Agent,0,1.1879739699958702
29902.68,12,0,50753.72,-1.208,3,1,Treasury Agent,0,21.018221851477527
48043.41,1,0,50753.72,-0.157,1,1,Treasury Agent,0,26.147501149448928
27657.67,15,0,50753.72,-1.3381,0,1,Treasury Agent,0,4.622389993693865
57335.42,1,0,50753.72,0.3813,0,1,Treasury Agent,0,20.7839691307352
21617.99,13,0,50753.72,-1.688,0,2,Treasury Agent,0,19.34130661933495
43641.22,15,0,50753.72,-0.4121,0,2,Treasury Agent,0,15.047757507978698
53863.52,16,0,50753.72,0.1802,0,1,Treasury Agent,0,2.3607353663517294
21626.12,9,0,50753.72,-1.6875,1,1,Treasury Agent,0,12.428127108504405
58564.98,16,0,50753.72,0.4526,0,1,Treasury Agent,0,2.233444322713596
28141.97,14,0,50753.72,-1.31,1,2,Treasury Agent,0,21.09422665859808
47701.91,11,0,50753.72,-0.1768,0,2,Treasury Agent,0,13.262291849534801
23017.08,10,0,50753.72,-1.6069,0,1,Treasury Agent,0,6.0645609609456645
42746.23,12,0,50753.72,-0.4639,0,1,Treasury Agent,0,0.7186405945207475
32699.62,10,0,50753.72,-1.046,1,1,Treasury Agent,0,6.6457241821077595
39610.75,15,0,50753.72,-0.6456,1,2,Treasury Agent,0,19.579848356891638
65673.78,9,0,50753.72,0.8644,0,2,Treasury Agent,0,16.152482279715528
42747.57,11,1,50753.72,-0.4638,0,1,Treasury Agent,0,22.845013309869323
65120.59,9,0,50753.72,0.8324,0,1,Treasury Agent,0,3.99911036575209
69915.46,10,0,50753.72,1.1101,1,1,Treasury Agent,0,7.671450036435267
35136.29,16,0,50753.72,-0.9048,3,1,Treasury Agent,0,23.637276074737656
24914.37,22,0,50753.72,-1.497,0,1,Treasury Agent,0,17.814838947405363
21163.0,13,0,50753.72,-1.7144,0,1,Treasury Agent,0,7.371311411801996
52365.14,14,0,50753.72,0.0934,0,1,Treasury Agent,0,1.4758558785004205
79994.47,17,0,50753.72,1.6941,0,1,Treasury Agent,0,10.312865315299192
40997.62,16,0,50753.72,-0.5652,1,1,Treasury Agent,0,7.811143136228694
59008.65,13,0,50753.72,0.4783,0,1,Treasury Agent,0,0.8598946950428954
66873.98,16,0,50753.72,0.9339,1,1,Treasury Agent,0,8.16211372836204
59105.28,12,0,50753.72,0.4839,2,1,Treasury Agent,0,11.344789864668003
65253.99,12,0,50753.72,0.8401,0,1,Treasury Agent,0,1.0749653250850422
76976.7,10,0,50753.72,1.5192,0,1,Treasury Agent,0,5.436377458568808
31961.64,11,0,50753.72,-1.0887,0,1,Treasury Agent,0,1.2284086495256696
21222.8,15,0,50753.72,-1.7109,0,1,Treasury Agent,0,9.173889493644161
29142.94,11,0,50753.72,-1.252,0,2,Treasury Agent,0,15.842921747432614
27573.26,14,0,50753.72,-1.343,0,3,Treasury Agent,0,33.85028722110243
60167.53,12,0,50753.72,0.5454,3,3,Treasury Agent,0,42.81843858661837
53838.17,11,0,50753.72,0.1787,0,2,Treasury Agent,0,13.88209151376305
33077.87,17,0,50753.72,-1.0241,1,2,Treasury Agent,0,23.607579817104185
61967.9,12,0,50753.72,0.6497,1,1,Treasury Agent,0,4.8520466484200835
66013.89,11,0,50753.72,0.8841,0,3,Treasury Agent,0,31.008062416699822
30067.35,14,0,50753.72,-1.1985,1,1,Treasury Agent,0,7.599302277234399
56434.85,15,0,50753.72,0.3291,2,1,Treasury Agent,0,12.932091410509273
64875.54,15,0,50753.72,0.8182,0,1,Treasury Agent,0,2.5322119789555675
26871.97,9,0,50753.72,-1.3836,1,1,Treasury Agent,0,9.531754735939613
69158.07,13,0,50753.72,1.0663,0,1,Treasury Agent,0,2.1733545307655144
77883.25,17,1,50753.72,1.5718,1,1,Treasury Agent,0,34.49798307578866
26485.92,17,0,50753.72,-1.406,1,1,Treasury Agent,0,12.703778337832716
21540.71,13,0,50753.72,-1.6925,0,1,Treasury Agent,0,6.556245674403227
38717.43,14,0,50753.72,-0.6973,0,1,Treasury Agent,0,1.9869383879055125
60640.84,16,0,50753.72,0.5728,2,1,Treasury Agent,0,14.248456670599596
77490.37,17,0,50753.72,1.549,0,1,Treasury Agent,0,8.39285682751112
43799.27,16,0,50753.72,-0.4029,0,1,Treasury Agent,0,2.2564200702457238
62900.88,17,0,50753.72,0.7038,0,1,Treasury Agent,0,4.51638456459259
24559.79,11,0,50753.72,-1.5176,0,1,Treasury Agent,0,3.32653672303852
61436.86,11,1,50753.72,0.6189,2,1,Treasury Agent,0,31.99056011857805
57634.54,13,0,50753.72,0.3986,0,1,Treasury Agent,0,0.6952267984412064
26114.08,14,0,50753.72,-1.4275,2,1,Treasury Agent,0,15.328722665054029
66348.85,11,0,50753.72,0.9035,0,1,Treasury Agent,0,1.380534353789098
71017.59,12,0,50753.72,1.174,0,1,Treasury Agent,0,2.698744583460677
56024.7,17,0,50753.72,0.3054,0,1,Treasury Agent,0,3.353835628563462
27263.3,10,0,50753.72,-1.3609,0,2,Treasury Agent,0,16.971313065044846
79030.66,12,0,50753.72,1.6382,0,1,Treasury Agent,0,5.323882353775511
66958.12,10,0,50753.72,0.9388,0,1,Treasury Agent,0,2.734802539072545
40832.23,14,0,50753.72,-0.5748,0,1,Treasury Agent,0,1.8113843444215072
45702.68,12,0,50753.72,-0.2926,0,1,Treasury Agent,0,0.5088981579733698
42234.25,17,0,50753.72,-0.4936,0,1,Treasury Agent,0,3.9690064124317748
50357.65,12,0,50753.72,-0.0229,0,1,Treasury Agent,0,0.8399629464145075
40473.87,15,0,50753.72,-0.5956,2,1,Treasury Agent,0,13.590288336787971
70974.54,16,0,50753.72,1.1715,0,1,Treasury Agent,0,5.249645906355704
69339.86,13,0,50753.72,1.0768,0,1,Treasury Agent,0,2.0995039719708286
26332.33,15,0,50753.72,-1.4149,0,1,Treasury Agent,0,5.028778900010034
77647.25,10,0,50753.72,1.5581,0,1,Treasury Agent,0,5.616756173336423
58135.11,9,0,50753.72,0.4276,0,2,Treasury Agent,0,15.750551631747655
69722.44,13,0,50753.72,1.099,0,2,Treasury Agent,0,14.830137669169174
62438.52,9,0,50753.72,0.677,0,1,Treasury Agent,0,3.7070376718419396
46129.23,17,0,50753.72,-0.2679,0,1,Treasury Agent,0,3.3513312293424247
64027.72,14,0,50753.72,0.769,0,2,Treasury Agent,0,15.129991837522116
77928.42,9,1,50753.72,1.5744,0,1,Treasury Agent,0,29.62075569885776
36204.94,13,0,50753.72,-0.8429,1,1,Treasury Agent,0,5.778733378915213
68491.95,17,0,50753.72,1.0277,0,1,Treasury Agent,0,5.3760855996639485
52290.37,10,0,50753.72,0.089,1,2,Treasury Agent,0,19.084471015267567
49009.85,17,0,50753.72,-0.101,0,1,Treasury Agent,0,3.0822597067276636
46134.47,0,0,50753.72,-0.2676,0,3,Treasury Agent,0,46.86784326614689
63861.57,12,0,50753.72,0.7594,0,2,Treasury Agent,0,14.47368157018939
36103.73,16,0,50753.72,-0.8488,0,1,Treasury Agent,0,3.9884692704003633
71102.79,14,0,50753.72,1.1789,2,1,Treasury Agent,0,14.228711806445604
69843.86,12,0,50753.72,1.106,0,1,Treasury Agent,0,2.3206635715192436
25199.77,14,0,50753.72,-1.4805,0,1,Treasury Agent,0,4.584013005725229
72897.87,17,0,50753.72,1.2829,0,1,Treasury Agent,0,6.640932809820477
34631.81,11,0,50753.72,-0.934,0,1,Treasury Agent,0,1.2109419351472694
47882.51,10,0,50753.72,-0.1663,1,1,Treasury Agent,0,5.7784771115890425
56619.9,15,0,50753.72,0.3399,0,1,Treasury Agent,0,1.9230721630772663
42739.36,17,0,50753.72,-0.4643,1,1,Treasury Agent,0,8.434137891340821
21722.0,13,0,50753.72,-1.682,0,1,Treasury Agent,0,6.395126967941822
71057.17,9,0,50753.72,1.1763,1,2,Treasury Agent,0,22.152758339889033
30910.39,11,0,50753.72,-1.1496,0,1,Treasury Agent,0,1.6912658221997057
32727.19,11,0,50753.72,-1.0444,0,1,Treasury Agent,0,1.161046998320514
67869.94,16,0,50753.72,0.9916,0,1,Treasury Agent,0,3.9158857322835194
40420.33,17,0,50753.72,-0.5987,0,1,Treasury Agent,0,4.2291011542828
72819.2,9,1,50753.72,1.2784,0,1,Treasury Agent,0,28.901903550951513
62071.03,13,0,50753.72,0.6557,0,1,Treasury Agent,0,0.8954645876148137
36576.11,15,0,50753.72,-0.8214,0,2,Treasury Agent,0,16.610004075732476
20609.07,15,0,50753.72,-1.7465,0,1,Treasury Agent,0,9.42853218939861
76883.75,14,0,50753.72,1.5139,0,1,Treasury Agent,0,5.1887602835554825
25136.78,11,0,50753.72,-1.4841,0,1,Treasury Agent,0,2.809214689790196
63204.48,11,0,50753.72,0.7213,0,1,Treasury Agent,0,0.9020558929637046
49314.67,12,0,50753.72,-0.0834,0,1,Treasury Agent,0,0.5016022860935165
65489.88,16,0,50753.72,0.8537,0,2,Treasury Agent,0,16.84400724707742
61436.56,0,0,50753.72,0.6189,0,1,Treasury Agent,0,23.522272736159078
58754.17,11,1,50753.72,0.4635,0,1,Treasury Agent,0,22.912891042728745
49449.28,9,0,50753.72,-0.0756,1,2,Treasury Agent,0,20.525597676956973
67575.97,12,0,50753.72,0.9746,3,2,Treasury Agent,0,31.667442315800486
25583.2,15,0,50753.72,-1.4583,1,2,Treasury Agent,0,23.288564744196805
33295.78,17,0,50753.72,-1.0114,1,1,Treasury Agent,0,10.708580360767971
61507.23,10,0,50753.72,0.623,0,1,Treasury Agent,0,2.2246288033109574
38372.36,17,0,50753.72,-0.7173,1,1,Treasury Agent,0,9.503136647370214
54893.34,9,0,50753.72,0.2398,0,1,Treasury Agent,0,3.2360080545695613
48395.63,11,0,50753.72,-0.1366,0,1,Treasury Agent,0,0.04715482297409368
51855.32,15,0,50753.72,0.0638,0,1,Treasury Agent,0,1.7828205163848754
45530.23,12,0,50753.72,-0.3026,0,1,Treasury Agent,0,0.5088981579733698
64756.13,10,0,50753.72,0.8112,0,1,Treasury Agent,0,2.2807148407675837
39847.48,10,0,50753.72,-0.6319,1,1,Treasury Agent,0,6.222768266244172
62171.3,9,0,50753.72,0.6615,0,1,Treasury Agent,0,3.8022036705010254
36254.99,14,0,50753.72,-0.84,0,1,Treasury Agent,0,2.526061362283283
35084.22,13,0,50753.72,-0.9078,0,1,Treasury Agent,0,1.4167752813452617
27239.35,15,0,50753.72,-1.3623,0,1,Treasury Agent,0,4.772469265671253
31555.06,14,0,50753.72,-1.1123,0,3,Treasury Agent,0,32.6812170183052
27173.28,15,0,50753.72,-1.3661,1,1,Treasury Agent,0,9.65983928466284
52151.84,16,0,50753.72,0.081,2,1,Treasury Agent,0,13.713189216426457
65731.38,14,0,50753.72,0.8677,0,1,Treasury Agent,0,2.1249691327959397
31108.99,22,0,50753.72,-1.1381,0,1,Treasury Agent,0,16.909433980074795
32983.08,15,1,50753.72,-1.0296,0,1,Treasury Agent,0,26.093179030256596
49051.92,15,0,50753.72,-0.0986,0,1,Treasury Agent,0,1.3666357186409184
63475.1,9,0,50753.72,0.737,1,1,Treasury Agent,0,7.9720735946973935
78596.42,12,0,50753.72,1.6131,2,1,Treasury Agent,0,14.853884311145471
51478.21,17,0,50753.72,0.042,0,1,Treasury Agent,0,3.39899150347589
36979.92,1,0,50753.72,-0.798,3,1,Treasury Agent,0,38.82900389713434
26031.57,15,0,50753.72,-1.4323,0,1,Treasury Agent,0,5.012003342873717
31647.05,10,0,50753.72,-1.107,0,1,Treasury Agent,0,2.333011689280251
33648.99,14,0,50753.72,-0.991,1,1,Treasury Agent,0,7.317835075816026
30766.49,16,0,50753.72,-1.158,0,1,Treasury Agent,0,5.365667013063824
20848.9,10,0,50753.72,-1.7326,0,1,Treasury Agent,0,7.594060289991111
52048.11,17,0,50753.72,0.075,1,2,Treasury Agent,0,21.830604563692635
36458.68,16,0,50753.72,-0.8282,0,1,Treasury Agent,0,3.9013904012541234
78457.7,16,0,50753.72,1.605,2,2,Treasury Agent,0,29.008099029095334
53201.54,13,1,50753.72,0.1418,0,3,Treasury Agent,0,44.945769908702374
61845.04,12,0,50753.72,0.6426,0,1,Treasury Agent,0,0.8967503994547044
27576.77,13,0,50753.72,-1.3428,0,1,Treasury Agent,0,2.642893445158301
72107.67,10,0,50753.72,1.2372,0,1,Treasury Agent,0,3.674276955426059
